text,actors,directors,label
what s the name of that movie with cher in it and it was set in a women s prison,['cher'],[],0
what was the name of the movie based on a novel starring tommy lee jones javier bardem,"['tommy lee jones', 'javier bardem']",[],0
this is a 1975 film directed by steven spielberg about a shark that also stars roy scheider,['roy scheider'],['steven spielberg'],1
what is that 2010 horror film that is about seven connected children who are stalked by a serial killer,[],[],0
i m thinking of the 1998 animated movie depicting a totalitarian society starring a neurotic bug,[],[],0
i m thinking of a film that features an adventurous archaeologist who searches egypt for an ancient biblical relic,[],[],1
what is that 1993 film starring sylvester stallone as a mountain climber and has john lithgow in the role of a villain,"['sylvester stallone', 'john lithgow']",[],1
what is the title of this film about a boy wizard and his friends that look to destroy magic charms that contain the soul of a dark magician,[],[],1
what is the film where julia roberts stars alongside power actresses sally field olympia dukakis and shirley macclaine,"['julia roberts', 'sally field', 'olympia dukakis','shirley macclaine']",[],1
what is the 2010 movie re make starring jeff bridges about a u s marshall helping a girl track down her father s killer,['jeff bridges'],[],0
what animated comedy film from 2010 starred steve carrell as a super villain who adopts three girls,['steve carrell'],[],1
edward g robinson became a big star after portraying rico bandello in this 1931 picture,['edward g robinson'],[],1
i m thinking of a romantic comedy with emma stone and ryan gosling and steve carell,"['emma stone', 'ryan gosling', 'steve carell']",[],1
what s the movie an oscar winner about a world leader who has an embarrassing impediment,[],[],0
what is the full title of the recent fantasy horror movie about a u s president,[],[],1
in which 1957 film does a war hardened general egged on by his ambitious wife works to fulfill a prophecy that he would become lord of spider s web castle,[],[],1
what s the weird indie film about a screenwriter who comes down with a bad case of writer s block and may or may not be living next to a serial killer,[],[],0
what s the name of the political thriller starring matt damon that takes place during the iraq war,['matt damon'],[],1
what is the 1993 war drama film directed and co produced by steven spielberg and starring liam neeson as the main character,['liam neeson'],['steven spielberg'],1
what is the movie about a man claiming to be santa clause gets institutionalized and is represented by a young man in court,[],[],0
a 2010 comedy farce involving dopey teens and the characters of the young adult phenomena twilight,[],[],1
this film is a remake of a john wayne classic and features the bounty hunter character rooster cogburn,['john wayne'],[],0
what movie tells the story of three men are reunited by circumstance when one loses a daughter after living with a childhood tragedy that overshadowed their lives,[],[],1
what s the deniro movie where he plays a guy in new york city who looses his grip on reality,['deniro'],[],0
paul newman plays a hockey coach player that has to control the antics of three out of control brothers,['paul newman'],[],0
what s the disney classic about a carpenter s creation coming to life and getting into adventures,[],[],1
which film is about two british track athletes one a determined jew and the other a devout christian competing in the 1924 olympics,[],[],1
i am thinking of the 2011 film in which a chameleon accidentally winds up in the town of dirt,[],[],0
steve mcqueen stars in this pete yates directed 1968 classic american fast paced thriller movie,['steve mcqueen'],['pete yates'],1
i am thinking of the movies starring ben stiller an robert deniro where robert deniro is the grandfather of ben stiller s children,"['ben stiller', 'robert deniro']",[],1
what is a movie starring leonardo dicaprio written by shakespere,['leonardo dicaprio'],[],1
a girl pretends to be a slut in high school in order to gain popularity,[],[],0
kevin bacon butts heads with john lithgow in this 1984 movie about a town that does not allow teenagers to listen to rock and roll,"['kevin bacon', 'john lithgow']",[],0
what updated animated fairy tale is set in new orleans and features a reptile s only chance at being human again,[],[],1
zach snyder directs what 2010 animated feature involving armor clad owls that battle each other,[],['zach snyder'],1
what movie was based in new orleans and starred vivien leigh and a young marlon brando who played stanley,"['vivien leigh', 'marlon brando']",[],1
the lives of guards on death row are affected by one of their charges a black man accused of murder and rape but he has a mysterious gift,[],[],1
this pixar movie has unusual lead characters of an old man and a boy scout who go on an adventure in a floating house,[],[],1
i am thinking of the classic film about a the life of a newspaper man and his paper this film is sometimes touted as the greatest film ever made,[],[],1
what is the name of that animated movie where the monster falls in love with the girl and turns back into a human again called,[],[],0
what is the 1975 movie about a psychosomatically deaf dumb and blind boy becomes a master pinball,[],[],1
what is the 1961 film about a pool player that takes on a long time champion,[],[],1
this movie is about a female boxer and is said to be a real tear jerker,[],[],1
i am thinking of a film about a depression era lawyer and his defense of a black man against an undeserved rape charge,[],[],1
what is the movie that ends with a final showdown on the face of mount rushmore,[],[],1
what is the movie where a gangster gets his dog kidnapped by a group of men,[],[],0
